X,Y,Type,Station,Line,Point,RecoverySP,DateDrille,DrillTeam,DateLoaded,Loader,DrilledDep,TopofCharg,GalvoTest1,GalvoTest2,Units1kg,DetsUsed10,TopAnch,EndCaps,Litologie,Comment1,Comment2,km,TypeofDril,icon_url
146.51103138271,-8.18491666147257,S,403206.500000000000000,"4",3206.500000000000000,,2022/09/20,"1",2022/09/20,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.400000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510977701035,-8.18465063576531,S,403212.500000000000000,"4",3212.500000000000000,,2022/09/20,"1",2022/09/20,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.100000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510924019421,-8.18438461005164,S,403218.500000000000000,"4",3218.500000000000000,,2022/09/20,"1",2022/09/20,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.300000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.51087033788,-8.18411857528656,S,403224.500000000000000,"4",3224.500000000000000,,2022/09/20,"1",2022/09/20,Gibson Maraga,"7",6.000000000000000,7.200000000000000,7.100000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510816656388,-8.18385254956012,S,403230.500000000000000,"4",3230.500000000000000,,2022/09/20,"1",2022/09/20,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.100000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510762974958,-8.1835865238273,S,403236.500000000000000,"4",3236.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510709293589,-8.18332049808807,S,403242.500000000000000,"4",3242.500000000000000,403240.500000000000000,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.900000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",Creek,,0.030000000000000,Air,./0.png
146.510655612293,-8.18305446329744,S,403248.500000000000000,"4",3248.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",5.500000000000000,7.800000000000000,7.600000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,Load Stuck at 5.5m due to Collapse Stone.,0.030000000000000,Air,./0.png
146.510601931046,-8.18278843754546,S,403254.500000000000000,"4",3254.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.51054824986,-8.18252241178708,S,403260.500000000000000,"4",3260.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.600000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510494577814,-8.18225638603333,S,403266.500000000000000,"4",3266.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.500000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510440896762,-8.18199035121714,S,403272.500000000000000,"4",3272.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.51038721576,-8.18172432543962,S,403278.500000000000000,"4",3278.500000000000000,403276.500000000000000,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",Creek,,0.030000000000000,Air,./0.png
146.510333534819,-8.18145829965571,S,403284.500000000000000,"4",3284.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.800000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.51027985394,-8.18119227386542,S,403290.500000000000000,"4",3290.500000000000000,,2022/09/21,"1",2022/09/21,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Loose Stone, Wet Mudstone",,,0.030000000000000,Air,./0.png
146.510226173132,-8.18092623902373,S,403296.500000000000000,"4",3296.500000000000000,403295.500000000000000,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Loose Stone, Hard Mudstone",Creek,,0.030000000000000,Air,./0.png
146.510172492375,-8.18066021322067,S,403302.500000000000000,"4",3302.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.100000000000000,"2","2","1","1","Loose Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.510118811679,-8.18039418741125,S,403308.500000000000000,"4",3308.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.800000000000000,"2","2","1","1","Loose Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.510065131044,-8.18012816159543,S,403314.500000000000000,"4",3314.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,8.199999999999999,7.900000000000000,"2","2","1","1","Loose Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.510011450481,-8.17986212672822,S,403320.500000000000000,"4",3320.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.600000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509957769968,-8.17959610089965,S,403326.500000000000000,"4",3326.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509904089516,-8.17933007506472,S,403332.500000000000000,"4",3332.500000000000000,403331.500000000000000,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Clay, Mudstone",Creek,,0.030000000000000,Water,./0.png
146.509850409126,-8.17906404922342,S,403338.500000000000000,"4",3338.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509796728807,-8.17879801433069,S,403344.500000000000000,"4",3344.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.100000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509743048539,-8.17853198847664,S,403350.500000000000000,"4",3350.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509689368332,-8.1782659626162,S,403356.500000000000000,"4",3356.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509635688185,-8.1779999367494,S,403362.500000000000000,"4",3362.500000000000000,403360.500000000000000,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.900000000000000,"2","2","1","1","Clay, Mudstone",Creek,,0.030000000000000,Water,./0.png
146.5095820081,-8.17773391087623,S,403368.500000000000000,"4",3368.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,8.300000000000002,7.900000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509528328088,-8.17746787595165,S,403374.500000000000000,"4",3374.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,8.300000000000002,7.900000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509474648125,-8.17720185006575,S,403380.500000000000000,"4",3380.500000000000000,,2022/09/22,"1",2022/09/22,Gibson Maraga,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509420968223,-8.17693582417346,S,403386.500000000000000,"4",3386.500000000000000,403388.500000000000000,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,8.199999999999999,7.900000000000000,"2","2","1","1","Soft Clay, Mudstone",Creek,,0.030000000000000,Water,./0.png
146.509367288382,-8.17666979827482,S,403392.500000000000000,"4",3392.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509313608614,-8.17640376332475,S,403398.500000000000000,"4",3398.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.500000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509259928896,-8.17613773741338,S,403404.500000000000000,"4",3404.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509206249238,-8.17587171149562,S,403410.500000000000000,"4",3410.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.400000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509152569642,-8.17560568557152,S,403416.500000000000000,"4",3416.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.509098890118,-8.17533965059602,S,403422.500000000000000,"4",3422.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","Clay, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.509045210644,-8.17507362465917,S,403428.500000000000000,"4",3428.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.400000000000000,"2","2","1","1","Clay, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.508991531231,-8.17480759871598,S,403434.500000000000000,"4",3434.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.500000000000000,"2","2","1","1","Clay, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.508937851879,-8.17454157276642,S,403440.500000000000000,"4",3440.500000000000000,,2022/09/23,"1",2022/09/23,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","Clay, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.508884172599,-8.17427553776546,S,403446.500000000000000,"4",3446.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.100000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508830493369,-8.17400951180317,S,403452.500000000000000,"4",3452.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.100000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.5087768142,-8.17374348583454,S,403458.500000000000000,"4",3458.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508723135092,-8.17347745985956,S,403464.500000000000000,"4",3464.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.500000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508669456057,-8.17321142483315,S,403470.500000000000000,"4",3470.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.200000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508615777071,-8.17294539884545,S,403476.500000000000000,"4",3476.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.300000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508562098146,-8.17267937285138,S,403482.500000000000000,"4",3482.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.400000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508508419283,-8.17241334685097,S,403488.500000000000000,"4",3488.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508454740491,-8.17214731179916,S,403494.500000000000000,"4",3494.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.50840106175,-8.17188128578603,S,403500.500000000000000,"4",3500.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.800000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508347392147,-8.1716152597776,S,403506.500000000000000,"4",3506.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508293713527,-8.17134923375176,S,403512.500000000000000,"4",3512.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.50824003498,-8.17108319867455,S,403518.500000000000000,"4",3518.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508186356483,-8.17081717263602,S,403524.500000000000000,"4",3524.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508132678046,-8.17055114659115,S,403530.500000000000000,"4",3530.500000000000000,,2022/09/24,"1",2022/09/24,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508078999671,-8.17028512053991,S,403536.500000000000000,"4",3536.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.508025321367,-8.1700190854373,S,403542.500000000000000,"4",3542.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.507971643114,-8.1697530593734,S,403548.500000000000000,"4",3548.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.400000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.507917964921,-8.16948703330313,S,403554.500000000000000,"4",3554.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.50786428679,-8.16922100722653,S,403560.500000000000000,"4",3560.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.700000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.507810608731,-8.16895497209853,S,403566.500000000000000,"4",3566.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.200000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.507756930721,-8.16868894600923,S,403572.500000000000000,"4",3572.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.200000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.507703252773,-8.16842291991359,S,403578.500000000000000,"4",3578.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.507649574885,-8.16815689381162,S,403584.500000000000000,"4",3584.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.600000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.50759589707,-8.16789085865827,S,403590.500000000000000,"4",3590.500000000000000,,2022/09/25,"1",2022/09/25,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.900000000000000,"2","2","1","1","Clay, Mudstone",,,0.030000000000000,Air,./0.png
146.507542219304,-8.1676248325436,S,403596.500000000000000,"4",3596.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507488541599,-8.16735880642261,S,403602.500000000000000,"4",3602.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,8.300000000000002,7.100000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507434863956,-8.16709278029526,S,403608.500000000000000,"4",3608.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,8.500000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507381186384,-8.16682674511656,S,403614.500000000000000,"4",3614.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,8.300000000000002,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507327508863,-8.16656071897656,S,403620.500000000000000,"4",3620.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.900000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507273831402,-8.1662946928302,S,403626.500000000000000,"4",3626.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.700000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507220154002,-8.16602866667752,S,403632.500000000000000,"4",3632.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507166476674,-8.16576263147346,S,403638.500000000000000,"4",3638.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,8.199999999999999,8.100000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507112799396,-8.16549660530812,S,403644.500000000000000,"4",3644.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.700000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507059122179,-8.16523057913643,S,403650.500000000000000,"4",3650.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.600000000000000,8.100000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.507005445023,-8.16496455295842,S,403656.500000000000000,"4",3656.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506951767939,-8.16469851772904,S,403662.500000000000000,"4",3662.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506898090905,-8.16443249153836,S,403668.500000000000000,"4",3668.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506844413932,-8.16416646534137,S,403674.500000000000000,"4",3674.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.50679073702,-8.16390043913803,S,403680.500000000000000,"4",3680.500000000000000,,2022/09/26,"1",2022/09/26,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.400000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506737060179,-8.16363440388333,S,403686.500000000000000,"4",3686.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.100000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506683383389,-8.16336837766734,S,403692.500000000000000,"4",3692.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.100000000000000,7.900000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506629706659,-8.16310235144504,S,403698.500000000000000,"4",3698.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.900000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506576029991,-8.16283632521641,S,403704.500000000000000,"4",3704.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.800000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506522353394,-8.1625702899364,S,403710.500000000000000,"4",3710.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506468676847,-8.16230426369512,S,403716.500000000000000,"4",3716.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506415000361,-8.1620382374475,S,403722.500000000000000,"4",3722.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506361323936,-8.16177221119358,S,403728.500000000000000,"4",3728.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506307647583,-8.16150617588828,S,403734.500000000000000,"4",3734.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.50625397128,-8.16124014962172,S,403740.500000000000000,"4",3740.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506200295037,-8.16097412334883,S,403746.500000000000000,"4",3746.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,8.199999999999999,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506146627933,-8.16070809708068,S,403752.500000000000000,"4",3752.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506092951813,-8.16044207079517,S,403758.500000000000000,"4",3758.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,8.100000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.506039275764,-8.16017603545827,S,403764.500000000000000,"4",3764.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.400000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.505985599765,-8.15991000916012,S,403770.500000000000000,"4",3770.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.505931923827,-8.15964398285564,S,403776.500000000000000,"4",3776.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.700000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.50587824795,-8.15937795654486,S,403782.500000000000000,"4",3782.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,8.100000000000000,8.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.505824572145,-8.15911192118273,S,403788.500000000000000,"4",3788.500000000000000,403790.500000000000000,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.900000000000000,"2","2","1","1","Clay, Hardstone",River,,0.030000000000000,Water,./0.png
146.505770896389,-8.1588458948593,S,403794.500000000000000,"4",3794.500000000000000,,2022/09/27,"1",2022/09/27,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.100000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Water,./0.png
146.505717220695,-8.15857986852958,S,403800.500000000000000,"4",3800.500000000000000,,2022/09/28,"1",2022/09/28,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.500000000000000,"2","2","1","1","Soft Clay, Sand stone",,,0.030000000000000,Water,./0.png
146.505663545061,-8.15831384219353,S,403806.500000000000000,"4",3806.500000000000000,,2022/09/28,"1",2022/09/28,Gibson Maraga,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","Soft Clay, Sand stone",,,0.030000000000000,Water,./0.png
146.505609869499,-8.15804780680615,S,403812.500000000000000,"4",3812.500000000000000,,2022/09/28,"1",2022/09/28,Gibson Maraga,"7",6.000000000000000,7.800000000000000,7.800000000000000,"2","2","1","1","Soft Clay, Sand stone",,,0.030000000000000,Water,./0.png
146.505556193987,-8.15778178045748,S,403818.500000000000000,"4",3818.500000000000000,,2022/09/28,"1",2022/09/28,Gibson Maraga,"7",6.000000000000000,7.400000000000000,7.300000000000000,"2","2","1","1","Soft Clay, Sand stone",,,0.030000000000000,Water,./0.png
146.505502518536,-8.15751575410252,S,403824.500000000000000,"4",3824.500000000000000,,2022/09/28,"1",2022/09/28,Gibson Maraga,"7",6.000000000000000,7.200000000000000,7.100000000000000,"2","2","1","1","Soft Clay, Sand stone",,,0.030000000000000,Water,./0.png
